बहुमूल्यता,_hypernym,भाव,2
ठगविद्या,_onto_nodes,अखाद्य_वस्तु,71
दक्ष,_onto_nodes,हारमोनियम,1
गुर्जरी,_onto_nodes,प्रयत्नपूर्वक,2
आइरिश,_onto_nodes,सामंजस्य,2
शिकार,_onto_nodes,उत्पन्न,1
अनैच्छिक,_modifies_noun,कार्य,7
दण्डक_वन,_hypernym,पौराणिक_स्थान,2
ऋषिकुल्या,_hypernym,पौराणिक_वस्तु,2
जई,_hypernym,पौधा,3
अचयनित,_onto_nodes,विरोध,6
पाटूनी,_hypernym,ठेकेदार,2388
बारहमासी,_onto_nodes,समझौता,1
विधानसभा,_onto_nodes,स्पष्टीकरण,1
साइप्रसी_पाउंड,_hypernym,मुद्रा,126
अनामी,_hypernym,निवासी,2
टीपना,_onto_nodes,स्वपक्षीय,4
अपरिमितता,_hypernym,अवस्था,13
प्रतिरोधी,_modifies_noun,रिश्तेदार,266
शैतानियत,_hypernym,भाव,2
सुविधा,_onto_nodes,असामंजस्यता,6
मेघालय,_hypernym,प्रदेश,6
मियानी,_hypernym,वस्तु-भाग,1
टाँकली,_onto_nodes,मूर्ख,1
डंकी,_onto_nodes,अपमान,21
घट,_onto_nodes,मूर्ख,1
आरामशीन,_onto_nodes,मूर्ख,1
मन,_onto_nodes,अपराधी,28307
शल्य,_onto_nodes,हारमोनियम,2
चौपाटी,_hypernym,तट,72
चिंताजनक,_also_see,चिंता,26285
बारी,_hypernym,अवसर,22865
पूर्ववत्,_derived_from,आरंभिक,24697
वैदिक,_hypernym,ज्ञानी,11045
जलबिंब,_onto_nodes,फूहड़,4
टिकड़ा,_hypernym,रोटी,1
मनोवैज्ञानिक,_onto_nodes,समझौता,1
मूल_तत्व,_onto_nodes,अप्रचलित,11
रोपणीय,_onto_nodes,भुक्तभोगी,1
उपलक_मणि,_onto_nodes,अप्रचलित,1
छुटभैया,_hypernym,व्यक्ति,1
कोटा,_hypernym,शहर,29
गरी,_hypernym,खाद्य_वस्तु,7522
खाभा,_hypernym,पात्र,8
संगीतज्ञ,_hypernym,विद्वान,4458
पपहा,_onto_nodes,मनमानी,1
संघर्षशील,_onto_nodes,भुक्तभोगी,1
शूद्र,_onto_nodes,स्पष्टीकरण,2
यास्क,_onto_nodes,हारमोनियम,1
उपग्रह,_hypernym,खगोलीय_पिंड,217
सावधि,_modifies_noun,क्रिया,4
उठा,_modifies_noun,वस्तु,3
सफ़ेदा,_onto_nodes,क्रिया,7
पतिव्रत,_hypernym,धर्म,28833
लबेदा,_hypernym,डंडा,100
क्रिओल,_also_see,क्रिओल,26
खोली,_hypernym,घर,40
कालिंदी,_onto_nodes,प्रयत्नपूर्वक,2
देशभक्त,_onto_nodes,भुक्तभोगी,11
कालकूट,_hypernym,साँप,1
घेवर,_hypernym,मिठाई,1
कहना,_onto_nodes,गतावधिक,2
गहनी,_hypernym,औजार,5
संसाधन,_onto_nodes,अनायास,3
रसायन-चिकित्सा,_hypernym,इलाज,3
वरान,_onto_nodes,हेकड़ी,1
आत्मकथा,_hypernym,उक्ति,10
बुरा,_antonym,अच्छा,28023
तारघर,_hypernym,मानव_निर्मित_स्थान,156
कुदाली,_hypernym,कुदाल,26932
प्रशिक्षित_करना,_entailment,बताना,100
आतंकित_होना,_derived_from,आतंकित,13902
आवृष्ट,_hypernym,वर्षा,3
सुमात्रा,_hypernym,द्वीप,12
कौमारिक,_onto_nodes,प्रयत्नपूर्वक,2
काला-कलूटा,_onto_nodes,ज्ञान,1
जमापूँजी,_hypernym,धन-दौलत,99
निजी,_modifies_noun,वस्तु,1
निखरना,_hypernym,होना,7
बेल्लारी,_onto_nodes,पितृहीन,1
चिकोटी_काटना,_onto_nodes,स्वपक्षीय,1
आर्थी,_modifies_noun,वस्तु,2
अन्यतम,_modifies_noun,क्रिया,3
टूटना,_hypernym,निकलना,186
ऐतरेय_उपनिषद्,_onto_nodes,मूर्ख,1
उपचुनाव,_hypernym,चुनाव,2342
आर,_onto_nodes,नामक,21
दर्रा,_onto_nodes,स्वपक्षीय,51
अलांग,_hypernym,शहर,1
बर्फीला,_onto_nodes,समझौता,71
गोनिया,_onto_nodes,मूर्ख,2
स्लेट,_onto_nodes,मूर्ख,1
थोकदारी,_onto_nodes,अनायास,1
जन्मसिद्ध,_modifies_noun,अधिकार,31243
पाशुपत,_onto_nodes,समझौता,4
बरबडोसी,_onto_nodes,समझौता,2
आर्यागीति,_onto_nodes,प्रयत्नपूर्वक,1
उड़िल,_onto_nodes,दुश्चरित्रता,16
चोलरंग,_onto_nodes,फूहड़,1
जाफराबादी,_hypernym,भैंस,29843
अनसमझा,_onto_nodes,भुक्तभोगी,20
नर्तक,_hypernym,कलाकार,18
भरना,_hypernym,लिखना,30
विविध,_onto_nodes,ठेका,56
अधुर,_modifies_noun,जंतु,5
बँगला,_onto_nodes,मूर्ख,3
तलाक़शुदा,_modifies_noun,पत्नी,10
विक्षेपण,_hypernym,काम,1
कार्बन_डाई_आक्साइड,_onto_nodes,अप्रचलित,3
हंसी,_onto_nodes,विटामिन,8
परसों,_onto_nodes,अचानक,2
जोखम,_onto_nodes,अप्रचलित,1
मवाद,_attributes,तरल,24
बीसवाँ,_modifies_noun,तत्त्व,4
परमहंस_उपनिषद्,_onto_nodes,मूर्ख,1
मोल्डोवाई,_onto_nodes,समझौता,3
असाधु,_onto_nodes,खाद्य_वस्तु,5
भागलपुर,_onto_nodes,पितृहीन,2
पहुँचाई,_hypernym,मजदूरी,12
लखीमपुर_जिला,_hypernym,जिला,2
अप्राकृतिक_घटना,_onto_nodes,अनाथ,9
उतरना,_onto_nodes,पियानो,1
मुनिया,_onto_nodes,विटामिन,2
शैतान,_hypernym,कल्पित_जीव,2
ज़ोर,_onto_nodes,अपमान,2
अगहनी,_onto_nodes,अप्रचलित,33
अप्रयत्नशील,_onto_nodes,भुक्तभोगी,1
साहिबज़ादा_अजीत_सिंह,_hypernym,पुत्र,75
पुष्पज्ञ,_hypernym,विशेषज्ञ,43
लखीसराय_जिला,_onto_nodes,पितृहीन,2
उपमन्यु,_onto_nodes,हारमोनियम,1
पिचकना,_hypernym,दबना,1798
कोशिका_स्रावी_ग्रंथि,_onto_nodes,क्रिया,2
गोदाम,_onto_nodes,पितृहीन,1
अनिवृत्ति-वादर,_hypernym,धर्म-कर्म,14
कर्नल,_onto_nodes,दिव्य_शक्ति,5
सागर_जिला,_onto_nodes,पितृहीन,1
शौलायन,_onto_nodes,हारमोनियम,1
प्रहस्त,_onto_nodes,हारमोनियम,1
हवादार,_modifies_noun,मानव_कृति,32
अपूर्ण_भूतकाल,_onto_nodes,सामंजस्य,2
कोस,_hypernym,नाप,1
श्रीरमण,_hypernym,संकर_राग,6
पंचकुला_जिला,_onto_nodes,अप्रविष्ट,2
हमबन्टोटा,_hypernym,क्षेत्र,18
पाथेय,_hypernym,खाद्य_वस्तु,1
चौगुना,_modifies_noun,वस्तु,3
बहमाई,_also_see,बहामास,608
राग_दरबारी,_onto_nodes,मूर्ख,2
मैनाक,_hypernym,पर्वत,12
जीभी,_onto_nodes,मूर्ख,1
पचहत्तर,_onto_nodes,अपमान,4
सन_मरिनो,_onto_nodes,पितृहीन,1
पिसवाना,_onto_nodes,अनुसार,5
उत्तरी,_modifies_noun,तत्त्व,3
चुनना,_onto_nodes,स्वपक्षीय,2
चिखुरन,_hypernym,खर-पतवार,4057
काढ़ा,_hypernym,औषध,4
नारियल,_meronym,नारियल_की_खोपड़ी,20473
प्रदर्शनी_महाकक्ष,_hypernym,हॉल,27085
धंधार,_hypernym,औजार,2
मढ़ाई,_hypernym,मजदूरी,6
बैलगाड़ी,_hypernym,जोतगाड़ी,7787
देवरक्षिता,_hypernym,पौराणिक_महिला,4
माफी,_hypernym,भाव,1
अप्रमाणित,_modifies_noun,क्रिया,3
दूतावास,_onto_nodes,पितृहीन,7
सांकेतिक_कथन,_hypernym,उक्ति,105
खोंपा,_onto_nodes,क्रिया,2
आहत,_onto_nodes,विरोध,3
रात्रिचर,_modifies_noun,जंतु,30
डकारना,_onto_nodes,स्वपक्षीय,7
पतना,_hypernym,शारीरिक_भाग,1
गामचा,_hypernym,बाह्य_अंग,7
विभाग,_attributes,प्रशासनिक,2270
दौर,_onto_nodes,असामंजस्यता,11
बुर्ज,_hypernym,वस्तु-भाग,2
भालू,_hypernym,मांसाहारी_जंतु,13
तारकाक्ष,_onto_nodes,हारमोनियम,1
पक्षी_मांस,_hypernym,मांस,26
अष्टभाव,_onto_nodes,स्पष्टीकरण,1
कर्णा,_hypernym,सुषिर_वाद्य,110
पड़ोस,_hypernym,स्थान,3
दंडी,_hypernym,संन्यासी,351
सूर्य_ग्रहण,_hypernym,ग्रहण,28
गुजरातवासी,_onto_nodes,खाद्य_वस्तु,1
उद्धार,_hypernym,क्रिया,2
आधुनिका,_hypernym,महिला,4
प्रीति,_hypernym,देवी,24
ऊष्मीय_विद्युत_संयंत्र,_onto_nodes,पितृहीन,9001
नचिकेता,_hypernym,ऋषि,3
लीची,_hypernym,पेड़,2
